Using device=cuda
[RUN] function=core_interaction_c05 screen=raw seed=0
checkpoint directory created: ./model
saving model version 0.0

description:   0%|                                                           | 0/50 [00:00<?, ?it/s]
| train_loss: 2.79e-01 | test_loss: 3.90e-01 | reg: 5.59e+01 | :   0%|       | 0/50 [00:01<?, ?it/s]
| train_loss: 2.79e-01 | test_loss: 3.90e-01 | reg: 5.59e+01 | :   2%| | 1/50 [00:01<00:52,  1.07s/i
| train_loss: 1.37e-01 | test_loss: 2.63e-01 | reg: 3.76e+01 | :   2%| | 1/50 [00:01<00:52,  1.07s/i
| train_loss: 1.37e-01 | test_loss: 2.63e-01 | reg: 3.76e+01 | :   4%| | 2/50 [00:01<00:24,  1.94it/
| train_loss: 7.62e-02 | test_loss: 1.64e-01 | reg: 2.75e+01 | :   4%| | 2/50 [00:01<00:24,  1.94it/
| train_loss: 1.39e-02 | test_loss: 1.70e-02 | reg: 9.60e+00 | :  30%|▎| 15/50 [00:03<00:04,  7.55it
| train_loss: 1.39e-02 | test_loss: 1.70e-02 | reg: 9.60e+00 | :  32%|▎| 16/50 [00:03<00:04,  7.11it
| train_loss: 1.38e-02 | test_loss: 1.69e-02 | reg: 9.57e+00 | :  32%|▎| 16/50 [00:03<00:04,  7.11it
| train_loss: 1.38e-02 | test_loss: 1.69e-02 | reg: 9.57e+00 | :  34%|▎| 17/50 [00:03<00:04,  7.28it
| train_loss: 1.38e-02 | test_loss: 1.68e-02 | reg: 9.56e+00 | :  34%|▎| 17/50 [00:03<00:04,  7.28it
| train_loss: 1.38e-02 | test_loss: 1.68e-02 | reg: 9.56e+00 | :  36%|▎| 18/50 [00:03<00:04,  7.48it
| train_loss: 1.38e-02 | test_loss: 1.66e-02 | reg: 9.53e+00 | :  36%|▎| 18/50 [00:03<00:04,  7.48it
| train_loss: 1.38e-02 | test_loss: 1.66e-02 | reg: 9.53e+00 | :  38%|▍| 19/50 [00:03<00:04,  7.54it
| train_loss: 1.38e-02 | test_loss: 1.65e-02 | reg: 9.51e+00 | :  38%|▍| 19/50 [00:03<00:04,  7.54it
| train_loss: 1.38e-02 | test_loss: 1.65e-02 | reg: 9.51e+00 | :  40%|▍| 20/50 [00:03<00:03,  7.64it
| train_loss: 1.38e-02 | test_loss: 1.65e-02 | reg: 9.49e+00 | :  40%|▍| 20/50 [00:03<00:03,  7.64it
| train_loss: 1.38e-02 | test_loss: 1.65e-02 | reg: 9.49e+00 | :  42%|▍| 21/50 [00:03<00:03,  7.71it
| train_loss: 1.39e-02 | test_loss: 1.64e-02 | reg: 9.47e+00 | :  42%|▍| 21/50 [00:03<00:03,  7.71it
| train_loss: 1.39e-02 | test_loss: 1.64e-02 | reg: 9.47e+00 | :  44%|▍| 22/50 [00:03<00:03,  7.59it
| train_loss: 1.40e-02 | test_loss: 1.64e-02 | reg: 9.44e+00 | :  44%|▍| 22/50 [00:04<00:03,  7.59it
| train_loss: 1.40e-02 | test_loss: 1.64e-02 | reg: 9.44e+00 | :  46%|▍| 23/50 [00:04<00:03,  7.55it
| train_loss: 1.40e-02 | test_loss: 1.62e-02 | reg: 9.41e+00 | :  46%|▍| 23/50 [00:04<00:03,  7.55it
| train_loss: 1.40e-02 | test_loss: 1.62e-02 | reg: 9.41e+00 | :  48%|▍| 24/50 [00:04<00:03,  7.37it
| train_loss: 1.39e-02 | test_loss: 1.59e-02 | reg: 9.40e+00 | :  48%|▍| 24/50 [00:04<00:03,  7.37it
| train_loss: 1.39e-02 | test_loss: 1.59e-02 | reg: 9.40e+00 | :  50%|▌| 25/50 [00:04<00:03,  7.14it
| train_loss: 1.37e-02 | test_loss: 1.56e-02 | reg: 9.37e+00 | :  50%|▌| 25/50 [00:04<00:03,  7.14it
| train_loss: 1.37e-02 | test_loss: 1.56e-02 | reg: 9.37e+00 | :  52%|▌| 26/50 [00:04<00:03,  7.32it
| train_loss: 1.36e-02 | test_loss: 1.55e-02 | reg: 9.34e+00 | :  52%|▌| 26/50 [00:04<00:03,  7.32it
| train_loss: 1.36e-02 | test_loss: 1.55e-02 | reg: 9.34e+00 | :  54%|▌| 27/50 [00:04<00:03,  7.44it
| train_loss: 1.36e-02 | test_loss: 1.54e-02 | reg: 9.32e+00 | :  54%|▌| 27/50 [00:04<00:03,  7.44it
| train_loss: 1.36e-02 | test_loss: 1.54e-02 | reg: 9.32e+00 | :  56%|▌| 28/50 [00:04<00:02,  7.50it
| train_loss: 1.34e-02 | test_loss: 1.51e-02 | reg: 9.30e+00 | :  56%|▌| 28/50 [00:04<00:02,  7.50it
| train_loss: 1.34e-02 | test_loss: 1.51e-02 | reg: 9.30e+00 | :  58%|▌| 29/50 [00:04<00:02,  7.63it
| train_loss: 1.34e-02 | test_loss: 1.51e-02 | reg: 9.28e+00 | :  58%|▌| 29/50 [00:04<00:02,  7.63it
| train_loss: 1.34e-02 | test_loss: 1.51e-02 | reg: 9.28e+00 | :  60%|▌| 30/50 [00:04<00:02,  7.59it
| train_loss: 1.34e-02 | test_loss: 1.50e-02 | reg: 9.27e+00 | :  60%|▌| 30/50 [00:05<00:02,  7.59it
| train_loss: 1.34e-02 | test_loss: 1.50e-02 | reg: 9.27e+00 | :  62%|▌| 31/50 [00:05<00:02,  7.62it
| train_loss: 1.35e-02 | test_loss: 1.51e-02 | reg: 9.25e+00 | :  62%|▌| 31/50 [00:05<00:02,  7.62it
| train_loss: 1.35e-02 | test_loss: 1.51e-02 | reg: 9.25e+00 | :  64%|▋| 32/50 [00:05<00:02,  7.33it
| train_loss: 1.36e-02 | test_loss: 1.53e-02 | reg: 9.23e+00 | :  64%|▋| 32/50 [00:05<00:02,  7.33it
| train_loss: 1.36e-02 | test_loss: 1.53e-02 | reg: 9.23e+00 | :  66%|▋| 33/50 [00:05<00:02,  7.53it
| train_loss: 1.35e-02 | test_loss: 1.53e-02 | reg: 9.22e+00 | :  66%|▋| 33/50 [00:05<00:02,  7.53it
| train_loss: 1.35e-02 | test_loss: 1.53e-02 | reg: 9.22e+00 | :  68%|▋| 34/50 [00:05<00:02,  7.63it
| train_loss: 1.36e-02 | test_loss: 1.53e-02 | reg: 9.21e+00 | :  68%|▋| 34/50 [00:05<00:02,  7.63it
| train_loss: 1.36e-02 | test_loss: 1.53e-02 | reg: 9.21e+00 | :  70%|▋| 35/50 [00:05<00:01,  7.64it
| train_loss: 1.36e-02 | test_loss: 1.53e-02 | reg: 9.20e+00 | :  70%|▋| 35/50 [00:05<00:01,  7.64it
| train_loss: 1.36e-02 | test_loss: 1.53e-02 | reg: 9.20e+00 | :  72%|▋| 36/50 [00:05<00:01,  7.69it
| train_loss: 1.36e-02 | test_loss: 1.53e-02 | reg: 9.19e+00 | :  72%|▋| 36/50 [00:05<00:01,  7.69it
| train_loss: 1.36e-02 | test_loss: 1.53e-02 | reg: 9.19e+00 | :  74%|▋| 37/50 [00:05<00:01,  7.66it
| train_loss: 1.36e-02 | test_loss: 1.53e-02 | reg: 9.18e+00 | :  74%|▋| 37/50 [00:05<00:01,  7.66it
| train_loss: 1.36e-02 | test_loss: 1.53e-02 | reg: 9.18e+00 | :  76%|▊| 38/50 [00:05<00:01,  7.72it
| train_loss: 1.35e-02 | test_loss: 1.51e-02 | reg: 9.18e+00 | :  76%|▊| 38/50 [00:06<00:01,  7.72it
| train_loss: 1.35e-02 | test_loss: 1.51e-02 | reg: 9.18e+00 | :  78%|▊| 39/50 [00:06<00:01,  7.77it
| train_loss: 1.34e-02 | test_loss: 1.50e-02 | reg: 9.17e+00 | :  78%|▊| 39/50 [00:06<00:01,  7.77it
| train_loss: 1.34e-02 | test_loss: 1.50e-02 | reg: 9.17e+00 | :  80%|▊| 40/50 [00:06<00:01,  6.90it
| train_loss: 1.34e-02 | test_loss: 1.50e-02 | reg: 9.17e+00 | :  80%|▊| 40/50 [00:06<00:01,  6.90it
| train_loss: 1.34e-02 | test_loss: 1.50e-02 | reg: 9.17e+00 | :  82%|▊| 41/50 [00:06<00:01,  7.11it
| train_loss: 1.34e-02 | test_loss: 1.51e-02 | reg: 9.16e+00 | :  82%|▊| 41/50 [00:06<00:01,  7.11it
| train_loss: 1.34e-02 | test_loss: 1.51e-02 | reg: 9.16e+00 | :  84%|▊| 42/50 [00:06<00:01,  7.13it
| train_loss: 1.34e-02 | test_loss: 1.51e-02 | reg: 9.15e+00 | :  84%|▊| 42/50 [00:06<00:01,  7.13it
| train_loss: 1.34e-02 | test_loss: 1.51e-02 | reg: 9.15e+00 | :  86%|▊| 43/50 [00:06<00:00,  7.25it
| train_loss: 1.33e-02 | test_loss: 1.51e-02 | reg: 9.15e+00 | :  86%|▊| 43/50 [00:06<00:00,  7.25it
| train_loss: 1.33e-02 | test_loss: 1.51e-02 | reg: 9.15e+00 | :  88%|▉| 44/50 [00:06<00:00,  6.81it
| train_loss: 1.32e-02 | test_loss: 1.49e-02 | reg: 9.15e+00 | :  88%|▉| 44/50 [00:07<00:00,  6.81it
| train_loss: 1.32e-02 | test_loss: 1.49e-02 | reg: 9.15e+00 | :  90%|▉| 45/50 [00:07<00:00,  6.93it
| train_loss: 1.32e-02 | test_loss: 1.49e-02 | reg: 9.14e+00 | :  90%|▉| 45/50 [00:07<00:00,  6.93it
| train_loss: 1.32e-02 | test_loss: 1.49e-02 | reg: 9.14e+00 | :  92%|▉| 46/50 [00:07<00:00,  6.97it
| train_loss: 1.31e-02 | test_loss: 1.49e-02 | reg: 9.14e+00 | :  92%|▉| 46/50 [00:07<00:00,  6.97it
| train_loss: 1.31e-02 | test_loss: 1.49e-02 | reg: 9.14e+00 | :  94%|▉| 47/50 [00:07<00:00,  6.70it
| train_loss: 1.31e-02 | test_loss: 1.49e-02 | reg: 9.13e+00 | :  94%|▉| 47/50 [00:07<00:00,  6.70it
| train_loss: 1.31e-02 | test_loss: 1.49e-02 | reg: 9.13e+00 | :  96%|▉| 48/50 [00:07<00:00,  6.59it
| train_loss: 1.32e-02 | test_loss: 1.50e-02 | reg: 9.13e+00 | :  96%|▉| 48/50 [00:07<00:00,  6.59it
| train_loss: 1.32e-02 | test_loss: 1.50e-02 | reg: 9.13e+00 | :  98%|▉| 49/50 [00:07<00:00,  6.52it
| train_loss: 1.32e-02 | test_loss: 1.50e-02 | reg: 9.12e+00 | :  98%|▉| 49/50 [00:07<00:00,  6.52it
| train_loss: 1.32e-02 | test_loss: 1.50e-02 | reg: 9.12e+00 | : 100%|█| 50/50 [00:07<00:00,  6.78it
| train_loss: 1.32e-02 | test_loss: 1.50e-02 | reg: 9.12e+00 | : 100%|█| 50/50 [00:07<00:00,  6.44it
saving model version 0.1
[RUN] function=core_interaction_c05 screen=raw seed=1
checkpoint directory created: ./model
saving model version 0.0

description:   0%|                                                           | 0/50 [00:00<?, ?it/s]
| train_loss: 2.97e-01 | test_loss: 3.66e-01 | reg: 5.25e+01 | :   0%|       | 0/50 [00:00<?, ?it/s]
| train_loss: 2.97e-01 | test_loss: 3.66e-01 | reg: 5.25e+01 | :   2%| | 1/50 [00:00<00:08,  6.01it/
| train_loss: 1.20e-01 | test_loss: 2.14e-01 | reg: 3.23e+01 | :   2%| | 1/50 [00:00<00:08,  6.01it/
| train_loss: 1.20e-01 | test_loss: 2.14e-01 | reg: 3.23e+01 | :   4%| | 2/50 [00:00<00:08,  5.76it/
| train_loss: 6.99e-02 | test_loss: 1.29e-01 | reg: 2.18e+01 | :   4%| | 2/50 [00:00<00:08,  5.76it/
| train_loss: 6.99e-02 | test_loss: 1.29e-01 | reg: 2.18e+01 | :   6%| | 3/50 [00:00<00:07,  6.46it/
| train_loss: 4.63e-02 | test_loss: 8.27e-02 | reg: 1.65e+01 | :   6%| | 3/50 [00:00<00:07,  6.46it/
| train_loss: 4.63e-02 | test_loss: 8.27e-02 | reg: 1.65e+01 | :   8%| | 4/50 [00:00<00:07,  6.03it/
| train_loss: 3.37e-02 | test_loss: 6.27e-02 | reg: 1.37e+01 | :   8%| | 4/50 [00:00<00:07,  6.03it/
| train_loss: 3.37e-02 | test_loss: 6.27e-02 | reg: 1.37e+01 | :  10%| | 5/50 [00:00<00:06,  6.50it/
| train_loss: 2.66e-02 | test_loss: 4.98e-02 | reg: 1.24e+01 | :  10%| | 5/50 [00:00<00:06,  6.50it/
| train_loss: 2.66e-02 | test_loss: 4.98e-02 | reg: 1.24e+01 | :  12%| | 6/50 [00:00<00:06,  6.72it/
| train_loss: 2.08e-02 | test_loss: 3.68e-02 | reg: 1.12e+01 | :  12%| | 6/50 [00:01<00:06,  6.72it/
| train_loss: 2.08e-02 | test_loss: 3.68e-02 | reg: 1.12e+01 | :  14%|▏| 7/50 [00:01<00:06,  6.58it/
| train_loss: 1.76e-02 | test_loss: 2.80e-02 | reg: 1.07e+01 | :  14%|▏| 7/50 [00:01<00:06,  6.58it/
| train_loss: 1.76e-02 | test_loss: 2.80e-02 | reg: 1.07e+01 | :  16%|▏| 8/50 [00:01<00:06,  6.86it/
| train_loss: 1.64e-02 | test_loss: 2.29e-02 | reg: 1.02e+01 | :  16%|▏| 8/50 [00:01<00:06,  6.86it/
| train_loss: 1.64e-02 | test_loss: 2.29e-02 | reg: 1.02e+01 | :  18%|▏| 9/50 [00:01<00:06,  6.80it/
| train_loss: 1.56e-02 | test_loss: 2.03e-02 | reg: 9.85e+00 | :  18%|▏| 9/50 [00:01<00:06,  6.80it/
| train_loss: 1.56e-02 | test_loss: 2.03e-02 | reg: 9.85e+00 | :  20%|▏| 10/50 [00:01<00:05,  6.75it
| train_loss: 1.53e-02 | test_loss: 1.97e-02 | reg: 9.66e+00 | :  20%|▏| 10/50 [00:01<00:05,  6.75it
| train_loss: 1.53e-02 | test_loss: 1.97e-02 | reg: 9.66e+00 | :  22%|▏| 11/50 [00:01<00:05,  6.92it
| train_loss: 1.45e-02 | test_loss: 1.86e-02 | reg: 9.49e+00 | :  22%|▏| 11/50 [00:01<00:05,  6.92it
| train_loss: 1.45e-02 | test_loss: 1.86e-02 | reg: 9.49e+00 | :  24%|▏| 12/50 [00:01<00:05,  7.06it
| train_loss: 1.39e-02 | test_loss: 1.79e-02 | reg: 9.41e+00 | :  24%|▏| 12/50 [00:01<00:05,  7.06it
| train_loss: 1.39e-02 | test_loss: 1.79e-02 | reg: 9.41e+00 | :  26%|▎| 13/50 [00:01<00:05,  7.11it
| train_loss: 1.33e-02 | test_loss: 1.71e-02 | reg: 9.29e+00 | :  26%|▎| 13/50 [00:02<00:05,  7.11it
| train_loss: 1.33e-02 | test_loss: 1.71e-02 | reg: 9.29e+00 | :  28%|▎| 14/50 [00:02<00:05,  6.99it
| train_loss: 1.32e-02 | test_loss: 1.69e-02 | reg: 9.19e+00 | :  28%|▎| 14/50 [00:02<00:05,  6.99it
| train_loss: 1.32e-02 | test_loss: 1.69e-02 | reg: 9.19e+00 | :  30%|▎| 15/50 [00:02<00:05,  6.76it
| train_loss: 1.34e-02 | test_loss: 1.68e-02 | reg: 9.06e+00 | :  30%|▎| 15/50 [00:02<00:05,  6.76it
| train_loss: 1.34e-02 | test_loss: 1.68e-02 | reg: 9.06e+00 | :  32%|▎| 16/50 [00:02<00:05,  6.65it
| train_loss: 1.33e-02 | test_loss: 1.66e-02 | reg: 9.02e+00 | :  32%|▎| 16/50 [00:02<00:05,  6.65it
| train_loss: 1.33e-02 | test_loss: 1.66e-02 | reg: 9.02e+00 | :  34%|▎| 17/50 [00:02<00:04,  6.71it
| train_loss: 1.32e-02 | test_loss: 1.62e-02 | reg: 8.92e+00 | :  34%|▎| 17/50 [00:02<00:04,  6.71it
| train_loss: 1.32e-02 | test_loss: 1.62e-02 | reg: 8.92e+00 | :  36%|▎| 18/50 [00:02<00:04,  6.93it
| train_loss: 1.34e-02 | test_loss: 1.62e-02 | reg: 8.87e+00 | :  36%|▎| 18/50 [00:02<00:04,  6.93it
| train_loss: 1.34e-02 | test_loss: 1.62e-02 | reg: 8.87e+00 | :  38%|▍| 19/50 [00:02<00:04,  7.05it
| train_loss: 1.43e-02 | test_loss: 1.71e-02 | reg: 8.77e+00 | :  38%|▍| 19/50 [00:02<00:04,  7.05it
| train_loss: 1.43e-02 | test_loss: 1.71e-02 | reg: 8.77e+00 | :  40%|▍| 20/50 [00:02<00:04,  6.80it
| train_loss: 1.37e-02 | test_loss: 1.66e-02 | reg: 8.72e+00 | :  40%|▍| 20/50 [00:03<00:04,  6.80it
| train_loss: 1.37e-02 | test_loss: 1.66e-02 | reg: 8.72e+00 | :  42%|▍| 21/50 [00:03<00:04,  6.89it
| train_loss: 1.32e-02 | test_loss: 1.56e-02 | reg: 8.69e+00 | :  42%|▍| 21/50 [00:03<00:04,  6.89it
| train_loss: 1.32e-02 | test_loss: 1.56e-02 | reg: 8.69e+00 | :  44%|▍| 22/50 [00:03<00:03,  7.09it
| train_loss: 1.32e-02 | test_loss: 1.57e-02 | reg: 8.65e+00 | :  44%|▍| 22/50 [00:03<00:03,  7.09it
| train_loss: 1.32e-02 | test_loss: 1.57e-02 | reg: 8.65e+00 | :  46%|▍| 23/50 [00:03<00:03,  7.30it
| train_loss: 1.32e-02 | test_loss: 1.55e-02 | reg: 8.60e+00 | :  46%|▍| 23/50 [00:03<00:03,  7.30it
| train_loss: 1.32e-02 | test_loss: 1.55e-02 | reg: 8.60e+00 | :  48%|▍| 24/50 [00:03<00:03,  7.14it
| train_loss: 1.30e-02 | test_loss: 1.54e-02 | reg: 8.56e+00 | :  48%|▍| 24/50 [00:03<00:03,  7.14it
| train_loss: 1.30e-02 | test_loss: 1.54e-02 | reg: 8.56e+00 | :  50%|▌| 25/50 [00:03<00:03,  7.23it
| train_loss: 1.29e-02 | test_loss: 1.53e-02 | reg: 8.53e+00 | :  50%|▌| 25/50 [00:03<00:03,  7.23it
| train_loss: 1.29e-02 | test_loss: 1.53e-02 | reg: 8.53e+00 | :  52%|▌| 26/50 [00:03<00:03,  6.61it
| train_loss: 1.25e-02 | test_loss: 1.51e-02 | reg: 8.53e+00 | :  52%|▌| 26/50 [00:04<00:03,  6.61it
| train_loss: 1.25e-02 | test_loss: 1.51e-02 | reg: 8.53e+00 | :  54%|▌| 27/50 [00:04<00:03,  6.19it
| train_loss: 1.22e-02 | test_loss: 1.47e-02 | reg: 8.52e+00 | :  54%|▌| 27/50 [00:04<00:03,  6.19it
| train_loss: 1.22e-02 | test_loss: 1.47e-02 | reg: 8.52e+00 | :  56%|▌| 28/50 [00:04<00:03,  6.43it
| train_loss: 1.20e-02 | test_loss: 1.44e-02 | reg: 8.51e+00 | :  56%|▌| 28/50 [00:04<00:03,  6.43it
| train_loss: 1.20e-02 | test_loss: 1.44e-02 | reg: 8.51e+00 | :  58%|▌| 29/50 [00:04<00:03,  6.56it
| train_loss: 1.20e-02 | test_loss: 1.43e-02 | reg: 8.49e+00 | :  58%|▌| 29/50 [00:04<00:03,  6.56it
| train_loss: 1.20e-02 | test_loss: 1.43e-02 | reg: 8.49e+00 | :  60%|▌| 30/50 [00:04<00:03,  6.61it
| train_loss: 1.23e-02 | test_loss: 1.45e-02 | reg: 8.47e+00 | :  60%|▌| 30/50 [00:04<00:03,  6.61it
| train_loss: 1.23e-02 | test_loss: 1.45e-02 | reg: 8.47e+00 | :  62%|▌| 31/50 [00:04<00:02,  6.84it
| train_loss: 1.24e-02 | test_loss: 1.46e-02 | reg: 8.45e+00 | :  62%|▌| 31/50 [00:04<00:02,  6.84it
| train_loss: 1.24e-02 | test_loss: 1.46e-02 | reg: 8.45e+00 | :  64%|▋| 32/50 [00:04<00:02,  7.00it
| train_loss: 1.24e-02 | test_loss: 1.44e-02 | reg: 8.44e+00 | :  64%|▋| 32/50 [00:04<00:02,  7.00it
| train_loss: 1.24e-02 | test_loss: 1.44e-02 | reg: 8.44e+00 | :  66%|▋| 33/50 [00:04<00:02,  7.12it
| train_loss: 1.19e-02 | test_loss: 1.40e-02 | reg: 8.42e+00 | :  66%|▋| 33/50 [00:05<00:02,  7.12it
| train_loss: 1.19e-02 | test_loss: 1.40e-02 | reg: 8.42e+00 | :  68%|▋| 34/50 [00:05<00:02,  6.94it
| train_loss: 1.18e-02 | test_loss: 1.39e-02 | reg: 8.42e+00 | :  68%|▋| 34/50 [00:05<00:02,  6.94it
| train_loss: 1.18e-02 | test_loss: 1.39e-02 | reg: 8.42e+00 | :  70%|▋| 35/50 [00:05<00:02,  6.90it
| train_loss: 1.18e-02 | test_loss: 1.38e-02 | reg: 8.40e+00 | :  70%|▋| 35/50 [00:05<00:02,  6.90it
| train_loss: 1.18e-02 | test_loss: 1.38e-02 | reg: 8.40e+00 | :  72%|▋| 36/50 [00:05<00:01,  7.11it
| train_loss: 1.18e-02 | test_loss: 1.39e-02 | reg: 8.39e+00 | :  72%|▋| 36/50 [00:05<00:01,  7.11it
| train_loss: 1.18e-02 | test_loss: 1.39e-02 | reg: 8.39e+00 | :  74%|▋| 37/50 [00:05<00:01,  6.91it
| train_loss: 1.19e-02 | test_loss: 1.38e-02 | reg: 8.38e+00 | :  74%|▋| 37/50 [00:05<00:01,  6.91it
| train_loss: 1.19e-02 | test_loss: 1.38e-02 | reg: 8.38e+00 | :  76%|▊| 38/50 [00:05<00:01,  6.88it
| train_loss: 1.20e-02 | test_loss: 1.37e-02 | reg: 8.37e+00 | :  76%|▊| 38/50 [00:05<00:01,  6.88it
| train_loss: 1.20e-02 | test_loss: 1.37e-02 | reg: 8.37e+00 | :  78%|▊| 39/50 [00:05<00:01,  7.12it
| train_loss: 1.20e-02 | test_loss: 1.37e-02 | reg: 8.36e+00 | :  78%|▊| 39/50 [00:05<00:01,  7.12it
| train_loss: 1.20e-02 | test_loss: 1.37e-02 | reg: 8.36e+00 | :  80%|▊| 40/50 [00:05<00:01,  7.07it
| train_loss: 1.19e-02 | test_loss: 1.36e-02 | reg: 8.35e+00 | :  80%|▊| 40/50 [00:06<00:01,  7.07it
| train_loss: 1.19e-02 | test_loss: 1.36e-02 | reg: 8.35e+00 | :  82%|▊| 41/50 [00:06<00:01,  6.89it
| train_loss: 1.18e-02 | test_loss: 1.34e-02 | reg: 8.33e+00 | :  82%|▊| 41/50 [00:06<00:01,  6.89it
| train_loss: 1.18e-02 | test_loss: 1.34e-02 | reg: 8.33e+00 | :  84%|▊| 42/50 [00:06<00:01,  6.92it
| train_loss: 1.19e-02 | test_loss: 1.35e-02 | reg: 8.32e+00 | :  84%|▊| 42/50 [00:06<00:01,  6.92it
| train_loss: 1.19e-02 | test_loss: 1.35e-02 | reg: 8.32e+00 | :  86%|▊| 43/50 [00:06<00:01,  6.92it
| train_loss: 1.18e-02 | test_loss: 1.35e-02 | reg: 8.32e+00 | :  86%|▊| 43/50 [00:06<00:01,  6.92it
| train_loss: 1.18e-02 | test_loss: 1.35e-02 | reg: 8.32e+00 | :  88%|▉| 44/50 [00:06<00:00,  7.08it
| train_loss: 1.19e-02 | test_loss: 1.36e-02 | reg: 8.30e+00 | :  88%|▉| 44/50 [00:06<00:00,  7.08it
| train_loss: 1.19e-02 | test_loss: 1.36e-02 | reg: 8.30e+00 | :  90%|▉| 45/50 [00:06<00:00,  7.24it
| train_loss: 1.20e-02 | test_loss: 1.36e-02 | reg: 8.29e+00 | :  90%|▉| 45/50 [00:06<00:00,  7.24it
| train_loss: 1.20e-02 | test_loss: 1.36e-02 | reg: 8.29e+00 | :  92%|▉| 46/50 [00:06<00:00,  7.22it
| train_loss: 1.19e-02 | test_loss: 1.34e-02 | reg: 8.29e+00 | :  92%|▉| 46/50 [00:06<00:00,  7.22it
