Using device=cuda
[RUN] function=core_interaction_c1 screen=raw seed=0
checkpoint directory created: ./model
saving model version 0.0

description:   0%|                                                           | 0/50 [00:00<?, ?it/s]
| train_loss: 2.92e-01 | test_loss: 5.58e-01 | reg: 4.52e+01 | :   0%|       | 0/50 [00:00<?, ?it/s]
| train_loss: 2.92e-01 | test_loss: 5.58e-01 | reg: 4.52e+01 | :   2%| | 1/50 [00:00<00:42,  1.16it/
| train_loss: 9.35e-02 | test_loss: 5.70e-01 | reg: 4.73e+01 | :   2%| | 1/50 [00:01<00:42,  1.16it/
| train_loss: 9.35e-02 | test_loss: 5.70e-01 | reg: 4.73e+01 | :   4%| | 2/50 [00:01<00:21,  2.27it/
| train_loss: 4.57e-02 | test_loss: 4.86e-01 | reg: 4.15e+01 | :   4%| | 2/50 [00:01<00:21,  2.27it/
| train_loss: 4.05e-02 | test_loss: 1.81e-01 | reg: 2.15e+01 | :  16%|▏| 8/50 [00:01<00:06,  6.71it/
| train_loss: 3.94e-02 | test_loss: 1.55e-01 | reg: 1.93e+01 | :  16%|▏| 8/50 [00:01<00:06,  6.71it/
| train_loss: 3.94e-02 | test_loss: 1.55e-01 | reg: 1.93e+01 | :  18%|▏| 9/50 [00:01<00:05,  6.91it/
| train_loss: 3.64e-02 | test_loss: 1.32e-01 | reg: 1.75e+01 | :  18%|▏| 9/50 [00:02<00:05,  6.91it/
| train_loss: 3.64e-02 | test_loss: 1.32e-01 | reg: 1.75e+01 | :  20%|▏| 10/50 [00:02<00:05,  6.89it
| train_loss: 3.36e-02 | test_loss: 1.12e-01 | reg: 1.62e+01 | :  20%|▏| 10/50 [00:02<00:05,  6.89it
| train_loss: 3.36e-02 | test_loss: 1.12e-01 | reg: 1.62e+01 | :  22%|▏| 11/50 [00:02<00:05,  7.05it
| train_loss: 3.03e-02 | test_loss: 9.81e-02 | reg: 1.50e+01 | :  22%|▏| 11/50 [00:02<00:05,  7.05it
| train_loss: 3.03e-02 | test_loss: 9.81e-02 | reg: 1.50e+01 | :  24%|▏| 12/50 [00:02<00:05,  7.22it
| train_loss: 2.88e-02 | test_loss: 8.75e-02 | reg: 1.42e+01 | :  24%|▏| 12/50 [00:02<00:05,  7.22it
| train_loss: 2.88e-02 | test_loss: 8.75e-02 | reg: 1.42e+01 | :  26%|▎| 13/50 [00:02<00:05,  7.39it
| train_loss: 2.73e-02 | test_loss: 7.87e-02 | reg: 1.34e+01 | :  26%|▎| 13/50 [00:02<00:05,  7.39it
| train_loss: 2.73e-02 | test_loss: 7.87e-02 | reg: 1.34e+01 | :  28%|▎| 14/50 [00:02<00:04,  7.52it
| train_loss: 2.63e-02 | test_loss: 7.24e-02 | reg: 1.29e+01 | :  28%|▎| 14/50 [00:02<00:04,  7.52it
| train_loss: 2.63e-02 | test_loss: 7.24e-02 | reg: 1.29e+01 | :  30%|▎| 15/50 [00:02<00:04,  7.74it
| train_loss: 2.50e-02 | test_loss: 6.90e-02 | reg: 1.25e+01 | :  30%|▎| 15/50 [00:02<00:04,  7.74it
| train_loss: 2.50e-02 | test_loss: 6.90e-02 | reg: 1.25e+01 | :  32%|▎| 16/50 [00:02<00:04,  7.90it
| train_loss: 2.44e-02 | test_loss: 6.57e-02 | reg: 1.22e+01 | :  32%|▎| 16/50 [00:02<00:04,  7.90it
| train_loss: 2.44e-02 | test_loss: 6.57e-02 | reg: 1.22e+01 | :  34%|▎| 17/50 [00:02<00:04,  8.04it
| train_loss: 2.37e-02 | test_loss: 6.39e-02 | reg: 1.19e+01 | :  34%|▎| 17/50 [00:03<00:04,  8.04it
| train_loss: 2.37e-02 | test_loss: 6.39e-02 | reg: 1.19e+01 | :  36%|▎| 18/50 [00:03<00:03,  8.11it
| train_loss: 2.32e-02 | test_loss: 6.26e-02 | reg: 1.17e+01 | :  36%|▎| 18/50 [00:03<00:03,  8.11it
| train_loss: 2.32e-02 | test_loss: 6.26e-02 | reg: 1.17e+01 | :  38%|▍| 19/50 [00:03<00:03,  8.22it
| train_loss: 2.30e-02 | test_loss: 6.17e-02 | reg: 1.15e+01 | :  38%|▍| 19/50 [00:03<00:03,  8.22it
| train_loss: 2.30e-02 | test_loss: 6.17e-02 | reg: 1.15e+01 | :  40%|▍| 20/50 [00:03<00:03,  8.23it
| train_loss: 2.28e-02 | test_loss: 6.13e-02 | reg: 1.14e+01 | :  40%|▍| 20/50 [00:03<00:03,  8.23it
| train_loss: 2.28e-02 | test_loss: 6.13e-02 | reg: 1.14e+01 | :  42%|▍| 21/50 [00:03<00:03,  8.23it
| train_loss: 2.28e-02 | test_loss: 6.11e-02 | reg: 1.14e+01 | :  42%|▍| 21/50 [00:03<00:03,  8.23it
| train_loss: 2.28e-02 | test_loss: 6.11e-02 | reg: 1.14e+01 | :  44%|▍| 22/50 [00:03<00:03,  8.02it
| train_loss: 2.27e-02 | test_loss: 6.10e-02 | reg: 1.14e+01 | :  44%|▍| 22/50 [00:03<00:03,  8.02it
| train_loss: 2.27e-02 | test_loss: 6.10e-02 | reg: 1.14e+01 | :  46%|▍| 23/50 [00:03<00:03,  8.12it
| train_loss: 2.26e-02 | test_loss: 6.08e-02 | reg: 1.14e+01 | :  46%|▍| 23/50 [00:03<00:03,  8.12it
| train_loss: 2.26e-02 | test_loss: 6.08e-02 | reg: 1.14e+01 | :  48%|▍| 24/50 [00:03<00:03,  8.17it
| train_loss: 2.23e-02 | test_loss: 5.98e-02 | reg: 1.14e+01 | :  48%|▍| 24/50 [00:03<00:03,  8.17it
| train_loss: 2.23e-02 | test_loss: 5.98e-02 | reg: 1.14e+01 | :  50%|▌| 25/50 [00:03<00:03,  8.25it
| train_loss: 2.11e-02 | test_loss: 5.62e-02 | reg: 1.13e+01 | :  50%|▌| 25/50 [00:04<00:03,  8.25it
| train_loss: 2.11e-02 | test_loss: 5.62e-02 | reg: 1.13e+01 | :  52%|▌| 26/50 [00:04<00:02,  8.34it
| train_loss: 1.99e-02 | test_loss: 5.09e-02 | reg: 1.12e+01 | :  52%|▌| 26/50 [00:04<00:02,  8.34it
| train_loss: 1.99e-02 | test_loss: 5.09e-02 | reg: 1.12e+01 | :  54%|▌| 27/50 [00:04<00:02,  8.37it
| train_loss: 1.86e-02 | test_loss: 4.57e-02 | reg: 1.11e+01 | :  54%|▌| 27/50 [00:04<00:02,  8.37it
| train_loss: 1.86e-02 | test_loss: 4.57e-02 | reg: 1.11e+01 | :  56%|▌| 28/50 [00:04<00:02,  8.39it
| train_loss: 1.78e-02 | test_loss: 4.19e-02 | reg: 1.10e+01 | :  56%|▌| 28/50 [00:04<00:02,  8.39it
| train_loss: 1.78e-02 | test_loss: 4.19e-02 | reg: 1.10e+01 | :  58%|▌| 29/50 [00:04<00:02,  8.34it
| train_loss: 1.73e-02 | test_loss: 4.01e-02 | reg: 1.09e+01 | :  58%|▌| 29/50 [00:04<00:02,  8.34it
| train_loss: 1.73e-02 | test_loss: 4.01e-02 | reg: 1.09e+01 | :  60%|▌| 30/50 [00:04<00:02,  8.30it
| train_loss: 1.67e-02 | test_loss: 3.84e-02 | reg: 1.08e+01 | :  60%|▌| 30/50 [00:04<00:02,  8.30it
| train_loss: 1.67e-02 | test_loss: 3.84e-02 | reg: 1.08e+01 | :  62%|▌| 31/50 [00:04<00:02,  8.31it
| train_loss: 1.60e-02 | test_loss: 3.67e-02 | reg: 1.07e+01 | :  62%|▌| 31/50 [00:04<00:02,  8.31it
| train_loss: 1.60e-02 | test_loss: 3.67e-02 | reg: 1.07e+01 | :  64%|▋| 32/50 [00:04<00:02,  8.30it
| train_loss: 1.59e-02 | test_loss: 3.59e-02 | reg: 1.07e+01 | :  64%|▋| 32/50 [00:04<00:02,  8.30it
| train_loss: 1.59e-02 | test_loss: 3.59e-02 | reg: 1.07e+01 | :  66%|▋| 33/50 [00:04<00:02,  8.34it
| train_loss: 1.56e-02 | test_loss: 3.52e-02 | reg: 1.06e+01 | :  66%|▋| 33/50 [00:04<00:02,  8.34it
| train_loss: 1.56e-02 | test_loss: 3.52e-02 | reg: 1.06e+01 | :  68%|▋| 34/50 [00:04<00:01,  8.32it
| train_loss: 1.53e-02 | test_loss: 3.36e-02 | reg: 1.06e+01 | :  68%|▋| 34/50 [00:05<00:01,  8.32it
| train_loss: 1.53e-02 | test_loss: 3.36e-02 | reg: 1.06e+01 | :  70%|▋| 35/50 [00:05<00:01,  8.28it
| train_loss: 1.53e-02 | test_loss: 3.20e-02 | reg: 1.05e+01 | :  70%|▋| 35/50 [00:05<00:01,  8.28it
| train_loss: 1.53e-02 | test_loss: 3.20e-02 | reg: 1.05e+01 | :  72%|▋| 36/50 [00:05<00:01,  8.26it
| train_loss: 1.53e-02 | test_loss: 3.05e-02 | reg: 1.04e+01 | :  72%|▋| 36/50 [00:05<00:01,  8.26it
| train_loss: 1.53e-02 | test_loss: 3.05e-02 | reg: 1.04e+01 | :  74%|▋| 37/50 [00:05<00:01,  8.22it
| train_loss: 1.51e-02 | test_loss: 3.02e-02 | reg: 1.04e+01 | :  74%|▋| 37/50 [00:05<00:01,  8.22it
| train_loss: 1.51e-02 | test_loss: 3.02e-02 | reg: 1.04e+01 | :  76%|▊| 38/50 [00:05<00:01,  8.18it
| train_loss: 1.50e-02 | test_loss: 3.00e-02 | reg: 1.03e+01 | :  76%|▊| 38/50 [00:05<00:01,  8.18it
| train_loss: 1.50e-02 | test_loss: 3.00e-02 | reg: 1.03e+01 | :  78%|▊| 39/50 [00:05<00:01,  8.18it
| train_loss: 1.51e-02 | test_loss: 2.98e-02 | reg: 1.03e+01 | :  78%|▊| 39/50 [00:05<00:01,  8.18it
| train_loss: 1.51e-02 | test_loss: 2.98e-02 | reg: 1.03e+01 | :  80%|▊| 40/50 [00:05<00:01,  8.13it
| train_loss: 1.51e-02 | test_loss: 2.93e-02 | reg: 1.02e+01 | :  80%|▊| 40/50 [00:05<00:01,  8.13it
| train_loss: 1.51e-02 | test_loss: 2.93e-02 | reg: 1.02e+01 | :  82%|▊| 41/50 [00:05<00:01,  8.03it
| train_loss: 1.51e-02 | test_loss: 2.91e-02 | reg: 1.02e+01 | :  82%|▊| 41/50 [00:05<00:01,  8.03it
| train_loss: 1.51e-02 | test_loss: 2.91e-02 | reg: 1.02e+01 | :  84%|▊| 42/50 [00:05<00:01,  7.95it
| train_loss: 1.49e-02 | test_loss: 2.88e-02 | reg: 1.01e+01 | :  84%|▊| 42/50 [00:06<00:01,  7.95it
| train_loss: 1.49e-02 | test_loss: 2.88e-02 | reg: 1.01e+01 | :  86%|▊| 43/50 [00:06<00:00,  7.87it
| train_loss: 1.50e-02 | test_loss: 2.82e-02 | reg: 1.01e+01 | :  86%|▊| 43/50 [00:06<00:00,  7.87it
| train_loss: 1.50e-02 | test_loss: 2.82e-02 | reg: 1.01e+01 | :  88%|▉| 44/50 [00:06<00:00,  7.83it
| train_loss: 1.49e-02 | test_loss: 2.82e-02 | reg: 9.99e+00 | :  88%|▉| 44/50 [00:06<00:00,  7.83it
| train_loss: 1.49e-02 | test_loss: 2.82e-02 | reg: 9.99e+00 | :  90%|▉| 45/50 [00:06<00:00,  7.86it
| train_loss: 1.48e-02 | test_loss: 2.85e-02 | reg: 9.91e+00 | :  90%|▉| 45/50 [00:06<00:00,  7.86it
| train_loss: 1.48e-02 | test_loss: 2.85e-02 | reg: 9.91e+00 | :  92%|▉| 46/50 [00:06<00:00,  8.02it
| train_loss: 1.70e-02 | test_loss: 3.29e-02 | reg: 9.61e+00 | :  92%|▉| 46/50 [00:06<00:00,  8.02it
| train_loss: 1.70e-02 | test_loss: 3.29e-02 | reg: 9.61e+00 | :  94%|▉| 47/50 [00:06<00:00,  8.14it
| train_loss: 1.68e-02 | test_loss: 3.12e-02 | reg: 9.46e+00 | :  94%|▉| 47/50 [00:06<00:00,  8.14it
| train_loss: 1.68e-02 | test_loss: 3.12e-02 | reg: 9.46e+00 | :  96%|▉| 48/50 [00:06<00:00,  8.24it
| train_loss: 1.56e-02 | test_loss: 2.99e-02 | reg: 9.37e+00 | :  96%|▉| 48/50 [00:06<00:00,  8.24it
| train_loss: 1.56e-02 | test_loss: 2.99e-02 | reg: 9.37e+00 | :  98%|▉| 49/50 [00:06<00:00,  8.26it
| train_loss: 1.53e-02 | test_loss: 2.99e-02 | reg: 9.32e+00 | :  98%|▉| 49/50 [00:06<00:00,  8.26it
| train_loss: 1.53e-02 | test_loss: 2.99e-02 | reg: 9.32e+00 | : 100%|█| 50/50 [00:06<00:00,  8.23it
| train_loss: 1.53e-02 | test_loss: 2.99e-02 | reg: 9.32e+00 | : 100%|█| 50/50 [00:06<00:00,  7.17it
saving model version 0.1
[RUN] function=core_interaction_c1 screen=raw seed=1
checkpoint directory created: ./model
saving model version 0.0

description:   0%|                                                           | 0/50 [00:00<?, ?it/s]
| train_loss: 2.36e-01 | test_loss: 4.80e-01 | reg: 4.57e+01 | :   0%|       | 0/50 [00:00<?, ?it/s]
| train_loss: 2.36e-01 | test_loss: 4.80e-01 | reg: 4.57e+01 | :   2%| | 1/50 [00:00<00:06,  7.13it/
| train_loss: 7.78e-02 | test_loss: 3.91e-01 | reg: 4.17e+01 | :   2%| | 1/50 [00:00<00:06,  7.13it/
| train_loss: 7.78e-02 | test_loss: 3.91e-01 | reg: 4.17e+01 | :   4%| | 2/50 [00:00<00:06,  7.55it/
| train_loss: 5.86e-02 | test_loss: 3.63e-01 | reg: 3.55e+01 | :   4%| | 2/50 [00:00<00:06,  7.55it/
| train_loss: 5.86e-02 | test_loss: 3.63e-01 | reg: 3.55e+01 | :   6%| | 3/50 [00:00<00:06,  7.66it/
| train_loss: 4.46e-02 | test_loss: 3.14e-01 | reg: 3.07e+01 | :   6%| | 3/50 [00:00<00:06,  7.66it/
| train_loss: 4.46e-02 | test_loss: 3.14e-01 | reg: 3.07e+01 | :   8%| | 4/50 [00:00<00:06,  7.50it/
| train_loss: 4.62e-02 | test_loss: 2.57e-01 | reg: 2.63e+01 | :   8%| | 4/50 [00:00<00:06,  7.50it/
| train_loss: 4.62e-02 | test_loss: 2.57e-01 | reg: 2.63e+01 | :  10%| | 5/50 [00:00<00:06,  7.44it/
| train_loss: 4.13e-02 | test_loss: 2.18e-01 | reg: 2.29e+01 | :  10%| | 5/50 [00:00<00:06,  7.44it/
| train_loss: 4.13e-02 | test_loss: 2.18e-01 | reg: 2.29e+01 | :  12%| | 6/50 [00:00<00:05,  7.56it/
| train_loss: 4.01e-02 | test_loss: 1.82e-01 | reg: 2.00e+01 | :  12%| | 6/50 [00:00<00:05,  7.56it/
| train_loss: 4.01e-02 | test_loss: 1.82e-01 | reg: 2.00e+01 | :  14%|▏| 7/50 [00:00<00:05,  7.78it/
| train_loss: 3.69e-02 | test_loss: 1.50e-01 | reg: 1.79e+01 | :  14%|▏| 7/50 [00:01<00:05,  7.78it/
| train_loss: 3.69e-02 | test_loss: 1.50e-01 | reg: 1.79e+01 | :  16%|▏| 8/50 [00:01<00:05,  7.93it/
| train_loss: 3.81e-02 | test_loss: 1.22e-01 | reg: 1.56e+01 | :  16%|▏| 8/50 [00:01<00:05,  7.93it/
| train_loss: 3.81e-02 | test_loss: 1.22e-01 | reg: 1.56e+01 | :  18%|▏| 9/50 [00:01<00:05,  7.91it/
| train_loss: 3.45e-02 | test_loss: 9.89e-02 | reg: 1.36e+01 | :  18%|▏| 9/50 [00:01<00:05,  7.91it/
| train_loss: 3.45e-02 | test_loss: 9.89e-02 | reg: 1.36e+01 | :  20%|▏| 10/50 [00:01<00:04,  8.02it
| train_loss: 3.51e-02 | test_loss: 7.93e-02 | reg: 1.21e+01 | :  20%|▏| 10/50 [00:01<00:04,  8.02it
| train_loss: 3.51e-02 | test_loss: 7.93e-02 | reg: 1.21e+01 | :  22%|▏| 11/50 [00:01<00:04,  8.11it
| train_loss: 3.61e-02 | test_loss: 7.09e-02 | reg: 1.11e+01 | :  22%|▏| 11/50 [00:01<00:04,  8.11it
| train_loss: 3.61e-02 | test_loss: 7.09e-02 | reg: 1.11e+01 | :  24%|▏| 12/50 [00:01<00:04,  8.14it
| train_loss: 3.61e-02 | test_loss: 6.77e-02 | reg: 1.05e+01 | :  24%|▏| 12/50 [00:01<00:04,  8.14it
| train_loss: 3.61e-02 | test_loss: 6.77e-02 | reg: 1.05e+01 | :  26%|▎| 13/50 [00:01<00:04,  8.15it
| train_loss: 3.54e-02 | test_loss: 6.84e-02 | reg: 9.92e+00 | :  26%|▎| 13/50 [00:01<00:04,  8.15it
| train_loss: 3.54e-02 | test_loss: 6.84e-02 | reg: 9.92e+00 | :  28%|▎| 14/50 [00:01<00:04,  8.09it
| train_loss: 3.42e-02 | test_loss: 6.98e-02 | reg: 9.51e+00 | :  28%|▎| 14/50 [00:01<00:04,  8.09it
| train_loss: 3.42e-02 | test_loss: 6.98e-02 | reg: 9.51e+00 | :  30%|▎| 15/50 [00:01<00:04,  8.02it
| train_loss: 3.30e-02 | test_loss: 7.16e-02 | reg: 9.23e+00 | :  30%|▎| 15/50 [00:02<00:04,  8.02it
| train_loss: 3.30e-02 | test_loss: 7.16e-02 | reg: 9.23e+00 | :  32%|▎| 16/50 [00:02<00:04,  8.07it
| train_loss: 3.19e-02 | test_loss: 7.36e-02 | reg: 9.02e+00 | :  32%|▎| 16/50 [00:02<00:04,  8.07it
| train_loss: 3.19e-02 | test_loss: 7.36e-02 | reg: 9.02e+00 | :  34%|▎| 17/50 [00:02<00:04,  8.07it
| train_loss: 3.13e-02 | test_loss: 7.39e-02 | reg: 8.90e+00 | :  34%|▎| 17/50 [00:02<00:04,  8.07it
| train_loss: 3.13e-02 | test_loss: 7.39e-02 | reg: 8.90e+00 | :  36%|▎| 18/50 [00:02<00:03,  8.05it
| train_loss: 3.06e-02 | test_loss: 7.38e-02 | reg: 8.82e+00 | :  36%|▎| 18/50 [00:02<00:03,  8.05it
| train_loss: 3.06e-02 | test_loss: 7.38e-02 | reg: 8.82e+00 | :  38%|▍| 19/50 [00:02<00:03,  8.06it
| train_loss: 3.00e-02 | test_loss: 7.36e-02 | reg: 8.73e+00 | :  38%|▍| 19/50 [00:02<00:03,  8.06it
| train_loss: 3.00e-02 | test_loss: 7.36e-02 | reg: 8.73e+00 | :  40%|▍| 20/50 [00:02<00:03,  8.04it
| train_loss: 2.95e-02 | test_loss: 7.33e-02 | reg: 8.69e+00 | :  40%|▍| 20/50 [00:02<00:03,  8.04it
| train_loss: 2.95e-02 | test_loss: 7.33e-02 | reg: 8.69e+00 | :  42%|▍| 21/50 [00:02<00:03,  8.07it
| train_loss: 2.92e-02 | test_loss: 7.31e-02 | reg: 8.63e+00 | :  42%|▍| 21/50 [00:02<00:03,  8.07it
| train_loss: 2.92e-02 | test_loss: 7.31e-02 | reg: 8.63e+00 | :  44%|▍| 22/50 [00:02<00:03,  8.07it
| train_loss: 2.87e-02 | test_loss: 7.32e-02 | reg: 8.59e+00 | :  44%|▍| 22/50 [00:02<00:03,  8.07it
| train_loss: 2.87e-02 | test_loss: 7.32e-02 | reg: 8.59e+00 | :  46%|▍| 23/50 [00:02<00:03,  8.04it
| train_loss: 2.85e-02 | test_loss: 7.33e-02 | reg: 8.55e+00 | :  46%|▍| 23/50 [00:03<00:03,  8.04it
| train_loss: 2.85e-02 | test_loss: 7.33e-02 | reg: 8.55e+00 | :  48%|▍| 24/50 [00:03<00:03,  8.06it
| train_loss: 2.82e-02 | test_loss: 7.34e-02 | reg: 8.52e+00 | :  48%|▍| 24/50 [00:03<00:03,  8.06it
| train_loss: 2.82e-02 | test_loss: 7.34e-02 | reg: 8.52e+00 | :  50%|▌| 25/50 [00:03<00:03,  8.06it
| train_loss: 2.81e-02 | test_loss: 7.34e-02 | reg: 8.48e+00 | :  50%|▌| 25/50 [00:03<00:03,  8.06it
| train_loss: 2.81e-02 | test_loss: 7.34e-02 | reg: 8.48e+00 | :  52%|▌| 26/50 [00:03<00:02,  8.04it
| train_loss: 2.80e-02 | test_loss: 7.34e-02 | reg: 8.45e+00 | :  52%|▌| 26/50 [00:03<00:02,  8.04it
| train_loss: 2.80e-02 | test_loss: 7.34e-02 | reg: 8.45e+00 | :  54%|▌| 27/50 [00:03<00:02,  7.94it
| train_loss: 2.79e-02 | test_loss: 7.34e-02 | reg: 8.43e+00 | :  54%|▌| 27/50 [00:03<00:02,  7.94it
| train_loss: 2.79e-02 | test_loss: 7.34e-02 | reg: 8.43e+00 | :  56%|▌| 28/50 [00:03<00:02,  7.75it
| train_loss: 2.79e-02 | test_loss: 7.33e-02 | reg: 8.41e+00 | :  56%|▌| 28/50 [00:03<00:02,  7.75it
| train_loss: 2.79e-02 | test_loss: 7.33e-02 | reg: 8.41e+00 | :  58%|▌| 29/50 [00:03<00:02,  7.80it
| train_loss: 2.79e-02 | test_loss: 7.33e-02 | reg: 8.40e+00 | :  58%|▌| 29/50 [00:03<00:02,  7.80it
| train_loss: 2.79e-02 | test_loss: 7.33e-02 | reg: 8.40e+00 | :  60%|▌| 30/50 [00:03<00:02,  7.75it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  60%|▌| 30/50 [00:03<00:02,  7.75it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  62%|▌| 31/50 [00:03<00:02,  7.03it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  62%|▌| 31/50 [00:04<00:02,  7.03it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  64%|▋| 32/50 [00:04<00:02,  6.88it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  64%|▋| 32/50 [00:04<00:02,  6.88it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  66%|▋| 33/50 [00:04<00:02,  6.50it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  66%|▋| 33/50 [00:04<00:02,  6.50it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  68%|▋| 34/50 [00:04<00:02,  6.52it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  68%|▋| 34/50 [00:04<00:02,  6.52it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  68%|▋| 34/50 [00:04<00:02,  6.52it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  72%|▋| 36/50 [00:04<00:01,  7.76it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  72%|▋| 36/50 [00:04<00:01,  7.76it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  74%|▋| 37/50 [00:04<00:01,  7.37it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  74%|▋| 37/50 [00:04<00:01,  7.37it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  76%|▊| 38/50 [00:04<00:01,  7.29it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  76%|▊| 38/50 [00:05<00:01,  7.29it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.39e+00 | :  78%|▊| 39/50 [00:05<00:01,  7.14it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  78%|▊| 39/50 [00:05<00:01,  7.14it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  80%|▊| 40/50 [00:05<00:01,  7.22it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  80%|▊| 40/50 [00:05<00:01,  7.22it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  82%|▊| 41/50 [00:05<00:01,  7.27it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  82%|▊| 41/50 [00:05<00:01,  7.27it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  84%|▊| 42/50 [00:05<00:01,  7.37it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  84%|▊| 42/50 [00:05<00:01,  7.37it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  86%|▊| 43/50 [00:05<00:00,  7.43it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  86%|▊| 43/50 [00:05<00:00,  7.43it
| train_loss: 2.78e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  88%|▉| 44/50 [00:05<00:00,  7.34it
| train_loss: 2.77e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  88%|▉| 44/50 [00:05<00:00,  7.34it
| train_loss: 2.77e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  90%|▉| 45/50 [00:05<00:00,  7.50it
| train_loss: 2.77e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  90%|▉| 45/50 [00:06<00:00,  7.50it
| train_loss: 2.77e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  92%|▉| 46/50 [00:06<00:00,  7.70it
| train_loss: 2.77e-02 | test_loss: 7.33e-02 | reg: 8.38e+00 | :  92%|▉| 46/50 [00:06<00:00,  7.70it
| train_loss: 2.77e-02 | test_loss: 7.33e-02 | reg: 8.37e+00 | :  92%|▉| 46/50 [00:06<00:00,  7.70it
