Using device=cuda
[RUN] function=core_interaction_c1 screen=raw seed=0
checkpoint directory created: ./model
saving model version 0.0

description:   0%|                                                           | 0/50 [00:00<?, ?it/s]
| train_loss: 1.67e-01 | test_loss: 7.68e-01 | reg: 5.09e+01 | :   0%|       | 0/50 [00:00<?, ?it/s]
| train_loss: 1.67e-01 | test_loss: 7.68e-01 | reg: 5.09e+01 | :   2%| | 1/50 [00:00<00:36,  1.36it/
| train_loss: 2.96e-02 | test_loss: 7.55e-01 | reg: 4.59e+01 | :   2%| | 1/50 [00:00<00:36,  1.36it/
| train_loss: 2.96e-02 | test_loss: 7.55e-01 | reg: 4.59e+01 | :   4%| | 2/50 [00:00<00:17,  2.70it/
| train_loss: 2.71e-02 | test_loss: 7.31e-01 | reg: 3.73e+01 | :   4%| | 2/50 [00:00<00:17,  2.70it/
| train_loss: 1.04e-02 | test_loss: 6.61e-01 | reg: 1.61e+01 | :  96%|▉| 48/50 [00:06<00:00,  8.93it
| train_loss: 9.52e-03 | test_loss: 6.62e-01 | reg: 1.61e+01 | :  96%|▉| 48/50 [00:06<00:00,  8.93it
| train_loss: 9.52e-03 | test_loss: 6.62e-01 | reg: 1.61e+01 | :  98%|▉| 49/50 [00:06<00:00,  8.96it
| train_loss: 9.47e-03 | test_loss: 6.61e-01 | reg: 1.60e+01 | :  98%|▉| 49/50 [00:06<00:00,  8.96it
| train_loss: 9.47e-03 | test_loss: 6.61e-01 | reg: 1.60e+01 | : 100%|█| 50/50 [00:06<00:00,  8.64it
| train_loss: 9.47e-03 | test_loss: 6.61e-01 | reg: 1.60e+01 | : 100%|█| 50/50 [00:06<00:00,  7.94it
saving model version 0.1
[RUN] function=core_interaction_c1 screen=raw seed=1
checkpoint directory created: ./model
saving model version 0.0

description:   0%|                                                           | 0/50 [00:00<?, ?it/s]
| train_loss: 1.35e-01 | test_loss: 9.68e-01 | reg: 5.32e+01 | :   0%|       | 0/50 [00:00<?, ?it/s]
| train_loss: 1.35e-01 | test_loss: 9.68e-01 | reg: 5.32e+01 | :   2%| | 1/50 [00:00<00:05,  8.42it/
| train_loss: 3.07e-02 | test_loss: 9.56e-01 | reg: 5.01e+01 | :   2%| | 1/50 [00:00<00:05,  8.42it/
| train_loss: 3.07e-02 | test_loss: 9.56e-01 | reg: 5.01e+01 | :   4%| | 2/50 [00:00<00:05,  8.72it/
| train_loss: 3.26e-02 | test_loss: 9.03e-01 | reg: 4.24e+01 | :   4%| | 2/50 [00:00<00:05,  8.72it/
| train_loss: 3.26e-02 | test_loss: 9.03e-01 | reg: 4.24e+01 | :   6%| | 3/50 [00:00<00:05,  8.70it/
| train_loss: 2.56e-02 | test_loss: 8.23e-01 | reg: 3.71e+01 | :   6%| | 3/50 [00:00<00:05,  8.70it/
| train_loss: 2.56e-02 | test_loss: 8.23e-01 | reg: 3.71e+01 | :   8%| | 4/50 [00:00<00:05,  8.68it/
| train_loss: 1.73e-02 | test_loss: 7.67e-01 | reg: 3.30e+01 | :   8%| | 4/50 [00:00<00:05,  8.68it/
| train_loss: 1.73e-02 | test_loss: 7.67e-01 | reg: 3.30e+01 | :  10%| | 5/50 [00:00<00:05,  8.69it/
| train_loss: 1.90e-02 | test_loss: 6.96e-01 | reg: 2.96e+01 | :  10%| | 5/50 [00:00<00:05,  8.69it/
| train_loss: 1.90e-02 | test_loss: 6.96e-01 | reg: 2.96e+01 | :  12%| | 6/50 [00:00<00:05,  8.53it/
| train_loss: 1.58e-02 | test_loss: 6.56e-01 | reg: 2.73e+01 | :  12%| | 6/50 [00:00<00:05,  8.53it/
| train_loss: 1.58e-02 | test_loss: 6.56e-01 | reg: 2.73e+01 | :  14%|▏| 7/50 [00:00<00:04,  8.69it/
| train_loss: 1.76e-02 | test_loss: 6.29e-01 | reg: 2.56e+01 | :  14%|▏| 7/50 [00:00<00:04,  8.69it/
| train_loss: 1.76e-02 | test_loss: 6.29e-01 | reg: 2.56e+01 | :  16%|▏| 8/50 [00:00<00:04,  8.78it/
| train_loss: 1.68e-02 | test_loss: 6.14e-01 | reg: 2.35e+01 | :  16%|▏| 8/50 [00:01<00:04,  8.78it/
| train_loss: 1.68e-02 | test_loss: 6.14e-01 | reg: 2.35e+01 | :  18%|▏| 9/50 [00:01<00:04,  8.76it/
| train_loss: 1.35e-02 | test_loss: 6.03e-01 | reg: 2.19e+01 | :  18%|▏| 9/50 [00:01<00:04,  8.76it/
| train_loss: 1.35e-02 | test_loss: 6.03e-01 | reg: 2.19e+01 | :  20%|▏| 10/50 [00:01<00:04,  8.71it
| train_loss: 1.71e-02 | test_loss: 5.88e-01 | reg: 2.07e+01 | :  20%|▏| 10/50 [00:01<00:04,  8.71it
| train_loss: 1.71e-02 | test_loss: 5.88e-01 | reg: 2.07e+01 | :  22%|▏| 11/50 [00:01<00:04,  8.79it
| train_loss: 1.60e-02 | test_loss: 5.84e-01 | reg: 1.98e+01 | :  22%|▏| 11/50 [00:01<00:04,  8.79it
| train_loss: 1.60e-02 | test_loss: 5.84e-01 | reg: 1.98e+01 | :  24%|▏| 12/50 [00:01<00:04,  8.75it
| train_loss: 1.68e-02 | test_loss: 5.85e-01 | reg: 1.90e+01 | :  24%|▏| 12/50 [00:01<00:04,  8.75it
| train_loss: 1.68e-02 | test_loss: 5.85e-01 | reg: 1.90e+01 | :  26%|▎| 13/50 [00:01<00:04,  8.82it
| train_loss: 1.62e-02 | test_loss: 5.89e-01 | reg: 1.82e+01 | :  26%|▎| 13/50 [00:01<00:04,  8.82it
| train_loss: 1.62e-02 | test_loss: 5.89e-01 | reg: 1.82e+01 | :  28%|▎| 14/50 [00:01<00:04,  8.80it
| train_loss: 1.81e-02 | test_loss: 5.92e-01 | reg: 1.75e+01 | :  28%|▎| 14/50 [00:01<00:04,  8.80it
| train_loss: 1.81e-02 | test_loss: 5.92e-01 | reg: 1.75e+01 | :  30%|▎| 15/50 [00:01<00:03,  8.84it
| train_loss: 1.59e-02 | test_loss: 5.94e-01 | reg: 1.69e+01 | :  30%|▎| 15/50 [00:01<00:03,  8.84it
| train_loss: 1.59e-02 | test_loss: 5.94e-01 | reg: 1.69e+01 | :  32%|▎| 16/50 [00:01<00:03,  8.90it
| train_loss: 1.38e-02 | test_loss: 5.97e-01 | reg: 1.64e+01 | :  32%|▎| 16/50 [00:01<00:03,  8.90it
| train_loss: 1.38e-02 | test_loss: 5.97e-01 | reg: 1.64e+01 | :  34%|▎| 17/50 [00:01<00:03,  9.04it
| train_loss: 1.22e-02 | test_loss: 5.98e-01 | reg: 1.59e+01 | :  34%|▎| 17/50 [00:02<00:03,  9.04it
| train_loss: 1.22e-02 | test_loss: 5.98e-01 | reg: 1.59e+01 | :  36%|▎| 18/50 [00:02<00:03,  9.14it
| train_loss: 1.15e-02 | test_loss: 5.97e-01 | reg: 1.56e+01 | :  36%|▎| 18/50 [00:02<00:03,  9.14it
| train_loss: 1.15e-02 | test_loss: 5.97e-01 | reg: 1.56e+01 | :  38%|▍| 19/50 [00:02<00:03,  9.22it
| train_loss: 1.06e-02 | test_loss: 5.96e-01 | reg: 1.53e+01 | :  38%|▍| 19/50 [00:02<00:03,  9.22it
| train_loss: 1.06e-02 | test_loss: 5.96e-01 | reg: 1.53e+01 | :  40%|▍| 20/50 [00:02<00:03,  9.25it
| train_loss: 1.07e-02 | test_loss: 5.94e-01 | reg: 1.52e+01 | :  40%|▍| 20/50 [00:02<00:03,  9.25it
| train_loss: 1.07e-02 | test_loss: 5.94e-01 | reg: 1.52e+01 | :  42%|▍| 21/50 [00:02<00:03,  9.31it
| train_loss: 1.07e-02 | test_loss: 5.94e-01 | reg: 1.51e+01 | :  42%|▍| 21/50 [00:02<00:03,  9.31it
| train_loss: 1.07e-02 | test_loss: 5.94e-01 | reg: 1.51e+01 | :  44%|▍| 22/50 [00:02<00:03,  9.32it
| train_loss: 9.83e-03 | test_loss: 5.94e-01 | reg: 1.50e+01 | :  44%|▍| 22/50 [00:02<00:03,  9.32it
| train_loss: 9.83e-03 | test_loss: 5.94e-01 | reg: 1.50e+01 | :  46%|▍| 23/50 [00:02<00:02,  9.14it
| train_loss: 9.61e-03 | test_loss: 5.93e-01 | reg: 1.48e+01 | :  46%|▍| 23/50 [00:02<00:02,  9.14it
| train_loss: 9.61e-03 | test_loss: 5.93e-01 | reg: 1.48e+01 | :  48%|▍| 24/50 [00:02<00:02,  9.19it
| train_loss: 9.32e-03 | test_loss: 5.93e-01 | reg: 1.48e+01 | :  48%|▍| 24/50 [00:02<00:02,  9.19it
| train_loss: 9.32e-03 | test_loss: 5.93e-01 | reg: 1.48e+01 | :  50%|▌| 25/50 [00:02<00:02,  9.27it
| train_loss: 8.63e-03 | test_loss: 5.92e-01 | reg: 1.47e+01 | :  50%|▌| 25/50 [00:02<00:02,  9.27it
| train_loss: 8.63e-03 | test_loss: 5.92e-01 | reg: 1.47e+01 | :  52%|▌| 26/50 [00:02<00:02,  9.28it
| train_loss: 8.40e-03 | test_loss: 5.91e-01 | reg: 1.46e+01 | :  52%|▌| 26/50 [00:03<00:02,  9.28it
| train_loss: 8.40e-03 | test_loss: 5.91e-01 | reg: 1.46e+01 | :  54%|▌| 27/50 [00:03<00:02,  9.32it
| train_loss: 8.50e-03 | test_loss: 5.90e-01 | reg: 1.45e+01 | :  54%|▌| 27/50 [00:03<00:02,  9.32it
| train_loss: 8.50e-03 | test_loss: 5.90e-01 | reg: 1.45e+01 | :  56%|▌| 28/50 [00:03<00:02,  9.35it
| train_loss: 8.55e-03 | test_loss: 5.90e-01 | reg: 1.45e+01 | :  56%|▌| 28/50 [00:03<00:02,  9.35it
| train_loss: 8.55e-03 | test_loss: 5.90e-01 | reg: 1.45e+01 | :  58%|▌| 29/50 [00:03<00:02,  9.36it
| train_loss: 8.91e-03 | test_loss: 5.89e-01 | reg: 1.44e+01 | :  58%|▌| 29/50 [00:03<00:02,  9.36it
| train_loss: 8.91e-03 | test_loss: 5.89e-01 | reg: 1.44e+01 | :  60%|▌| 30/50 [00:03<00:02,  9.37it
| train_loss: 8.85e-03 | test_loss: 5.88e-01 | reg: 1.44e+01 | :  60%|▌| 30/50 [00:03<00:02,  9.37it
| train_loss: 8.85e-03 | test_loss: 5.88e-01 | reg: 1.44e+01 | :  62%|▌| 31/50 [00:03<00:02,  9.39it
| train_loss: 8.92e-03 | test_loss: 5.87e-01 | reg: 1.43e+01 | :  62%|▌| 31/50 [00:03<00:02,  9.39it
| train_loss: 8.92e-03 | test_loss: 5.87e-01 | reg: 1.43e+01 | :  64%|▋| 32/50 [00:03<00:01,  9.41it
| train_loss: 8.48e-03 | test_loss: 5.87e-01 | reg: 1.43e+01 | :  64%|▋| 32/50 [00:03<00:01,  9.41it
| train_loss: 8.48e-03 | test_loss: 5.87e-01 | reg: 1.43e+01 | :  66%|▋| 33/50 [00:03<00:01,  8.96it
| train_loss: 8.71e-03 | test_loss: 5.86e-01 | reg: 1.42e+01 | :  66%|▋| 33/50 [00:03<00:01,  8.96it
| train_loss: 8.71e-03 | test_loss: 5.86e-01 | reg: 1.42e+01 | :  68%|▋| 34/50 [00:03<00:01,  9.10it
| train_loss: 8.77e-03 | test_loss: 5.86e-01 | reg: 1.42e+01 | :  68%|▋| 34/50 [00:03<00:01,  9.10it
| train_loss: 8.77e-03 | test_loss: 5.86e-01 | reg: 1.42e+01 | :  70%|▋| 35/50 [00:03<00:01,  9.21it
| train_loss: 8.79e-03 | test_loss: 5.86e-01 | reg: 1.42e+01 | :  70%|▋| 35/50 [00:03<00:01,  9.21it
| train_loss: 8.79e-03 | test_loss: 5.86e-01 | reg: 1.42e+01 | :  72%|▋| 36/50 [00:03<00:01,  9.05it
| train_loss: 8.70e-03 | test_loss: 5.85e-01 | reg: 1.41e+01 | :  72%|▋| 36/50 [00:04<00:01,  9.05it
| train_loss: 8.70e-03 | test_loss: 5.85e-01 | reg: 1.41e+01 | :  74%|▋| 37/50 [00:04<00:01,  9.04it
| train_loss: 8.66e-03 | test_loss: 5.86e-01 | reg: 1.41e+01 | :  74%|▋| 37/50 [00:04<00:01,  9.04it
| train_loss: 8.66e-03 | test_loss: 5.86e-01 | reg: 1.41e+01 | :  76%|▊| 38/50 [00:04<00:01,  9.14it
| train_loss: 8.57e-03 | test_loss: 5.86e-01 | reg: 1.41e+01 | :  76%|▊| 38/50 [00:04<00:01,  9.14it
| train_loss: 8.57e-03 | test_loss: 5.86e-01 | reg: 1.41e+01 | :  78%|▊| 39/50 [00:04<00:01,  8.89it
| train_loss: 8.45e-03 | test_loss: 5.86e-01 | reg: 1.41e+01 | :  78%|▊| 39/50 [00:04<00:01,  8.89it
| train_loss: 8.45e-03 | test_loss: 5.86e-01 | reg: 1.41e+01 | :  80%|▊| 40/50 [00:04<00:01,  8.67it
| train_loss: 8.43e-03 | test_loss: 5.86e-01 | reg: 1.41e+01 | :  80%|▊| 40/50 [00:04<00:01,  8.67it
| train_loss: 8.43e-03 | test_loss: 5.86e-01 | reg: 1.41e+01 | :  82%|▊| 41/50 [00:04<00:01,  8.89it
| train_loss: 8.74e-03 | test_loss: 5.86e-01 | reg: 1.40e+01 | :  82%|▊| 41/50 [00:04<00:01,  8.89it
| train_loss: 8.74e-03 | test_loss: 5.86e-01 | reg: 1.40e+01 | :  84%|▊| 42/50 [00:04<00:00,  9.02it
| train_loss: 8.75e-03 | test_loss: 5.86e-01 | reg: 1.40e+01 | :  84%|▊| 42/50 [00:04<00:00,  9.02it
| train_loss: 8.75e-03 | test_loss: 5.86e-01 | reg: 1.40e+01 | :  86%|▊| 43/50 [00:04<00:00,  9.14it
| train_loss: 8.97e-03 | test_loss: 5.86e-01 | reg: 1.40e+01 | :  86%|▊| 43/50 [00:04<00:00,  9.14it
| train_loss: 8.97e-03 | test_loss: 5.86e-01 | reg: 1.40e+01 | :  88%|▉| 44/50 [00:04<00:00,  9.20it
| train_loss: 9.33e-03 | test_loss: 5.85e-01 | reg: 1.39e+01 | :  88%|▉| 44/50 [00:04<00:00,  9.20it
| train_loss: 9.33e-03 | test_loss: 5.85e-01 | reg: 1.39e+01 | :  90%|▉| 45/50 [00:04<00:00,  9.28it
| train_loss: 9.66e-03 | test_loss: 5.85e-01 | reg: 1.39e+01 | :  90%|▉| 45/50 [00:05<00:00,  9.28it
| train_loss: 9.66e-03 | test_loss: 5.85e-01 | reg: 1.39e+01 | :  92%|▉| 46/50 [00:05<00:00,  9.31it
| train_loss: 1.03e-02 | test_loss: 5.85e-01 | reg: 1.38e+01 | :  92%|▉| 46/50 [00:05<00:00,  9.31it
| train_loss: 1.03e-02 | test_loss: 5.85e-01 | reg: 1.38e+01 | :  94%|▉| 47/50 [00:05<00:00,  9.34it
